"Event Date","Transaction ID","Transaction Date","Event Name","App Name","Platform","App ID","Product ID","Subscription Group","Currency","Price","Proceeds","Price USD","Proceeds USD","Refund","Q User ID","User ID","Device","Device ID","Local","Country","OS Version","Install Date","Media source","Campaign","Ad Set","Ad","App version","SDK version","User properties","Event receive date"
"2026-03-31 00:07:49","360002733898900","2026-01-04 11:06:55","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:07:51"
"2026-04-14 23:34:56","510002343312184","2026-01-05 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:58"
"2026-04-09 13:17:33","190003007421828","2026-01-06 03:14:35","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","AUD","89.99","62.99","60.41","42.28","","QON_7c93f8d62dab4acc86649f32507b1843","","iPhone14,8","CD3DC797-061B-4F5F-ABFD-D13BC1556DC5","en","AU","iOS 26.1","2026-01-02 09:28:21","","","","","4.9.20251212","5.13.0","{""_q_appsflyer_user_id"":""1767346100725-3797061"",""_q_fb_anon_id"":""XZAA639C98-7953-4931-8FD5-F7C59BA18627"",""_q_firebase_instance_id"":""4F8849F6B1F94B949FB7D163FC16C834""}","2026-04-09 13:17:34"
"2026-04-08 16:10:36","230003004531197","2026-01-08 00:52:13","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-04-08 16:09:18","QON_03e29dea3c0a4346a35c49301aa3329c","","iPhone XR","06D509C2-7374-49B5-AD38-5C1AB824BA96","en","US","iOS 18.6","2025-11-30 03:52:08","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764474727678-0650927"",""_q_fb_anon_id"":""XZ06F11465-4F84-48C4-A022-1C253FD8AC64"",""_q_firebase_instance_id"":""4A9A62F33A8A4F83BB03585E6B8D5FED""}","2026-04-08 16:10:36"
"2026-03-31 00:02:49","360002744008025","2026-01-11 11:06:55","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:02:51"
"2026-04-14 23:32:15","510002351848863","2026-01-12 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:32:16"
"2026-03-31 14:29:50","230003014567532","2026-01-13 23:47:18","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","CAD","34.99","24.4899","25.21","17.64","2026-03-31 14:29:24","QON_b379465320ac4f82aac46373c6149c0c","","iPhone14,7","459ACF0F-0495-40AD-9EB6-4FF7B6339195","en","CA","iOS 26.0.1","2025-12-14 16:27:15","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1765729635408-4590049"",""_q_fb_anon_id"":""XZ358AAB16-E6EE-4C8F-9BE7-B04E616BBDC6"",""_q_firebase_instance_id"":""709E4052FFF64C65A9AD359AA629EB41""}","2026-03-31 14:29:52"
"2026-04-08 16:10:35","230003015657556","2026-01-15 00:52:13","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-04-08 16:09:15","QON_03e29dea3c0a4346a35c49301aa3329c","","iPhone XR","06D509C2-7374-49B5-AD38-5C1AB824BA96","en","US","iOS 18.6","2025-11-30 03:52:08","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764474727678-0650927"",""_q_fb_anon_id"":""XZ06F11465-4F84-48C4-A022-1C253FD8AC64"",""_q_firebase_instance_id"":""4A9A62F33A8A4F83BB03585E6B8D5FED""}","2026-04-08 16:10:36"
"2026-03-27 15:04:06","590002337094712","2026-01-14 18:33:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","CAD","34.99","24.4899","25.2","17.64","2026-03-27 15:03:27","QON_f360a364bb46448eb2b5f44c8fbc96e4","","iPhone 12 Pro Max","A21D9392-A0FA-445E-95BA-52B04C216465","en","CA","iOS 18.6.2","2025-11-07 02:29:42","","","","","4.7.202510029","5.13.0","{""_q_appsflyer_user_id"":""1762482581713-2193920"",""_q_fb_anon_id"":""XZF813C010-8129-4073-87C6-29B8923F688A"",""_q_firebase_instance_id"":""CB82F45808E046AD9D9DD15F8B726C49""}","2026-03-27 15:04:08"
"2026-03-30 15:30:01","720002233117788","2026-01-16 12:54:18","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-03-30 15:29:16","QON_12d72eee12fa4bad8124adced1d02e98","","iPhone17,4","D7CFA807-B6A6-41C5-A972-205FE39E1EEE","es","US","iOS 18.6","2025-11-10 22:26:34","","","","","4.7.202510029","5.13.0","{""_q_appsflyer_user_id"":""1762813593724-7807664"",""_q_fb_anon_id"":""XZ3BB71957-5DC4-43C1-8469-C22109F95103"",""_q_firebase_instance_id"":""B0547582927D4AA1B4D43CB5D20E6734""}","2026-03-30 15:30:03"
"2026-03-28 03:05:40","310002676561339","2026-01-17 02:32:05","Subscription Canceled","AR Draw_iOS","iOS","6504559449","ar_drawing_year_discount_50","21508264","USD","55.99","39.19","55.99","39.19","","QON_6b71465ceb1b4dcc83ebe4c34d80679b","","iPhone 12","2D9DDB32-5AEA-4825-BD12-A3DE253CD9C3","en","US","iOS 26.0.1","2026-01-14 01:37:25","","","","","4.9.20251212","5.13.0","{""_q_appsflyer_user_id"":""1768354645258-2932548"",""_q_fb_anon_id"":""XZ53F2EE22-D21D-4648-A316-3BBC760538EB"",""_q_firebase_instance_id"":""A41A2A2183894777A0F374539FE74D3B""}","2026-03-28 03:05:41"
"2026-03-31 00:02:47","360002753898254","2026-01-18 11:06:55","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:02:48"
"2026-04-14 23:34:58","510002360192849","2026-01-19 05:14:37","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_66625783b4fe4b69a5d32348a1b3f765","","iPhone14,7","5CB2882B-3374-4F28-B89F-B0EDC63324F5","en","US","iOS 18.6.2","2025-09-19 00:39:48","","","","","4.2.20250916","5.13.0","{""_q_advertising_id"":""E408F5D7-8242-4C3E-9F50-EBDA12877052"",""_q_appsflyer_user_id"":""1758242388206-5288233"",""_q_fb_anon_id"":""XZ03361BA7-AD3C-4344-B3C6-7005A15F03CA"",""_q_firebase_instance_id"":""5327246D63184F9ABA7D49A3C0DEDA26""}","2026-04-14 23:34:59"
"2026-03-27 14:58:57","590002344821496","2026-01-21 18:33:15","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","CAD","34.99","24.4899","25.29","17.7","2026-03-27 14:58:37","QON_f360a364bb46448eb2b5f44c8fbc96e4","","iPhone 12 Pro Max","A21D9392-A0FA-445E-95BA-52B04C216465","en","CA","iOS 18.6.2","2025-11-07 02:29:42","","","","","4.7.202510029","5.13.0","{""_q_appsflyer_user_id"":""1762482581713-2193920"",""_q_fb_anon_id"":""XZF813C010-8129-4073-87C6-29B8923F688A"",""_q_firebase_instance_id"":""CB82F45808E046AD9D9DD15F8B726C49""}","2026-03-27 14:58:58"
"2026-04-08 16:10:35","230003026808381","2026-01-22 00:52:13","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-04-08 16:09:15","QON_03e29dea3c0a4346a35c49301aa3329c","","iPhone XR","06D509C2-7374-49B5-AD38-5C1AB824BA96","en","US","iOS 18.6","2025-11-30 03:52:08","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764474727678-0650927"",""_q_fb_anon_id"":""XZ06F11465-4F84-48C4-A022-1C253FD8AC64"",""_q_firebase_instance_id"":""4A9A62F33A8A4F83BB03585E6B8D5FED""}","2026-04-08 16:10:36"
"2026-03-25 16:25:34","520002597666606","2026-01-22 19:15:55","Trial Canceled","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","CZK","0","0","0","0","","QON_7e71f25b56144f9fa1b4c9bc9eac0aeb","","iPhone 12 Pro Max","14A5FA5A-48CD-429A-9042-A765D5B5C56C","en","CZ","iOS 26.3","2026-01-21 19:58:53","","","","","4.9.20251212","5.13.0","{""_q_appsflyer_user_id"":""1769025532661-1455484"",""_q_fb_anon_id"":""XZ984DC0A3-46D9-4884-BECF-8875DC432F08"",""_q_firebase_instance_id"":""C4CF98C4E980414C8261238A5691AD1C""}","2026-03-25 16:25:36"
"2026-03-22 11:13:35","550002758380977","2026-01-23 17:17:59","Refund Consumption","AR Draw_iOS","iOS","6504559449","ar_drawing_week_trial_experiment1_20250617","21508264","GBP","14.99","10.49","20.2399","14.16","","QON_7d42631176d043dea2341c0ef4e1431e","","iPhone SE 2","5616BCCB-1035-4A03-83C3-2A605CFB394F","en","GB","iOS 18.5","2025-07-08 16:16:59","","","","","4.1.20250624","5.13.0","{""_q_appsflyer_user_id"":""1751991419338-5616103"",""_q_fb_anon_id"":""XZ8F6C5FE5-86D3-4F6A-893D-654D96BE2523""}","2026-03-22 11:13:37"
"2026-03-23 09:24:50","550002758380977","2026-01-23 17:17:59","Refund Declined","AR Draw_iOS","iOS","6504559449","ar_drawing_week_trial_experiment1_20250617","21508264","GBP","14.99","10.49","20.2399","14.16","","QON_7d42631176d043dea2341c0ef4e1431e","","iPhone SE 2","5616BCCB-1035-4A03-83C3-2A605CFB394F","en","GB","iOS 18.5","2025-07-08 16:16:59","","","","","4.1.20250624","5.13.0","{""_q_appsflyer_user_id"":""1751991419338-5616103"",""_q_fb_anon_id"":""XZ8F6C5FE5-86D3-4F6A-893D-654D96BE2523""}","2026-03-23 09:24:51"
"2026-03-31 00:02:49","360002898649014","2026-01-25 11:06:55","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","","QON_72a0447507274838af2386e443ff3f90","","iPhone16,2","65BD8D98-0CA4-4CA6-BEA3-355033353622","es","US","iOS 18.5","2025-06-20 03:34:23","","","","","4.1.20250618","5.13.0","{""_q_appsflyer_user_id"":""1750390462896-6589804"",""_q_fb_anon_id"":""XZCE543F61-AEB9-4832-831E-53CE918731B5""}","2026-03-31 00:02:50"
"2026-03-22 16:08:14","600002442640889","2026-01-25 17:23:39","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","GBP","24.9899","17.4899","34.1","23.87","","QON_2008869bc92146d6ac967ca2f6f0ec87","","iPad 8","B03AD114-0B30-4DBC-836D-71403A54214C","en","GB","iOS 18.5","2025-05-31 17:29:19","","","","","4.0.20250529","5.13.0","{""_q_appsflyer_user_id"":""1748712559207-0311403"",""_q_fb_anon_id"":""XZB4709EC9-DBAF-4C09-9FEA-C4BD32050C2A"",""_q_firebase_instance_id"":""ADB3D9AC72F34EBAADB8CFABA3497E4E""}","2026-03-22 16:08:14"
"2026-03-25 13:26:07","570002413250507","2026-01-26 12:05:43","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","JPY","4000","2800","25.78","18.04","","QON_df7fc99c47fe465c9973acb31544b6d6","","iPhone14,6","E7FE44F4-BD9D-4C42-A25A-C251A02BB0BA","ja","JP","iOS 18.6.2","2026-01-23 12:04:41","","","","","5.0.20260121","6.2.1","{""_q_appsflyer_user_id"":""1769169881181-7444944"",""_q_fb_anon_id"":""XZ5210EC52-AD52-455C-826E-D7CC1DC08954"",""_q_firebase_instance_id"":""670AED4485E048B3A3EF8AB63BF65C61""}","2026-03-25 13:26:08"
"2026-03-26 11:33:01","570002413250507","2026-01-26 12:05:43","Refund Declined","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","JPY","4000","2800","25.78","18.04","","QON_df7fc99c47fe465c9973acb31544b6d6","","iPhone14,6","E7FE44F4-BD9D-4C42-A25A-C251A02BB0BA","ja","JP","iOS 18.6.2","2026-01-23 12:04:41","","","","","5.0.20260121","6.2.1","{""_q_appsflyer_user_id"":""1769169881181-7444944"",""_q_fb_anon_id"":""XZ5210EC52-AD52-455C-826E-D7CC1DC08954"",""_q_firebase_instance_id"":""670AED4485E048B3A3EF8AB63BF65C61""}","2026-03-26 11:33:03"
"2026-03-25 03:02:12","250002630910164","2026-01-26 21:55:43","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","NZD","49.99","34.99","29.79","20.85","","QON_8c4c9760dc1a43c19b76d5e8ac875a0d","","iPad12,1","200F0572-FF67-4FE7-AB16-CC46841A1C5E","en","NZ","iOS 18.5","2026-01-15 06:15:49","","","","","4.9.20251212","5.13.0","{""_q_appsflyer_user_id"":""1768457748681-2000572"",""_q_fb_anon_id"":""XZBBEEE3E8-2AE7-45C2-8D0E-15DAECF5DAED"",""_q_firebase_instance_id"":""6D3C2CFA9CD14CF8B705F077F8F0C886""}","2026-03-25 03:02:14"
"2026-03-30 12:41:21","190003180370959","2026-01-27 12:47:55","Trial Canceled","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","EUR","0","0","0","0","","QON_2f6ed6afa27642a89ffaf322e9445824","","iPhone15,4","530AE9D3-C3BB-4F21-A31F-63533B2BED3D","en","IE","iOS 26.2","2026-01-27 12:46:46","","","","","5.0.20260121","6.2.1","{""_q_advertising_id"":""C37AD93C-F7A6-40BD-BDDE-D0350AAC1FDD"",""_q_appsflyer_user_id"":""1769518005818-5309334"",""_q_fb_anon_id"":""XZBE2DD50D-9809-4F57-A7C3-6CDBC5370497"",""_q_firebase_instance_id"":""23B87A7BBC464A869BA7F32964A2DC8E""}","2026-03-30 12:41:22"
"2026-03-21 20:24:10","390002177140223","2026-01-28 15:42:29","Trial Canceled","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","KZT","0","0","0","0","","QON_377b61b5078d438e9e521b7ea6fad573","","iPhone14,5","3EBFEE08-0E00-4CB9-8AE5-37362168833C","ru","KZ","iOS 26.1","2026-01-28 15:40:17","","","","","5.0.20260121","6.2.1","{""_q_appsflyer_user_id"":""1769614817255-3080004"",""_q_fb_anon_id"":""XZ4422A4BF-41AE-4E75-8371-1A8A6CBA065F"",""_q_firebase_instance_id"":""74A12269A35D48AE94F8148C09750AC2""}","2026-03-21 20:24:11"
"2026-04-08 16:10:36","230003187883307","2026-01-29 00:52:13","Refund Consumption","AR Draw_iOS","iOS","6504559449","weekly_premium_trial","21508264","USD","24.9899","17.4899","24.9899","17.4899","2026-04-08 16:09:18","QON_03e29dea3c0a4346a35c49301aa3329c","","iPhone XR","06D509C2-7374-49B5-AD38-5C1AB824BA96","en","US","iOS 18.6","2025-11-30 03:52:08","","","","","4.8.20251113","5.13.0","{""_q_appsflyer_user_id"":""1764474727678-0650927"",""_q_fb_anon_id"":""XZ06F11465-4F84-48C4-A022-1C253FD8AC64"",""_q_firebase_instance_id"":""4A9A62F33A8A4F83BB03585E6B8D5FED""}","2026-04-08 16:10:36"
